Cow_ID,Age_Years,Breed,Farm_Cleanliness,Env_Temp_7d_Avg_C,Env_Humidity_7d_Avg,Body_Temp_7d_Avg_C,Cow_Movement_7d_Avg_Steps,Milk_Conductivity_7d_Avg_mS_cm,Milk_Yield_7d_Avg_L,Mastitis_Risk_Percentage
COW_2115,4,Guernsey,No,28.3,54.7,39.17,1445.0,6.46,28.4,51.0
COW_2116,9,Holstein,Yes,23.3,83.6,39.07,1856.0,6.32,29.9,54.5
COW_2117,11,Holstein,Yes,32.7,79.8,39.07,1771.0,5.67,17.8,36.0
COW_2118,7,Holstein,Yes,17.5,65.7,38.81,1206.0,5.37,25.3,23.1
COW_2119,4,Holstein,Yes,12.2,46.5,38.75,1880.0,5.32,33.5,14.8
COW_2120,8,Holstein,No,34.4,50.8,39.47,1169.0,6.85,29.0,65.2
COW_2121,5,Holstein,Yes,19.8,72.8,38.64,1574.0,4.92,24.2,4.6
COW_2122,10,Holstein,Yes,25.0,59.3,39.25,1063.0,6.31,30.2,52.9
COW_2123,6,Holstein,Yes,30.6,81.8,38.87,1832.0,6.02,18.3,42.5
COW_2124,4,Holstein,Yes,18.4,87.5,38.7,2240.0,5.64,34.1,20.3
COW_2125,3,Holstein,No,28.6,80.3,39.29,2216.0,6.37,22.7,49.6
COW_2126,3,Holstein,Yes,13.5,58.9,38.53,1347.0,4.7,37.8,13.7
COW_2127,4,Jersey,Yes,17.6,79.4,39.12,2018.0,5.52,24.2,27.9
COW_2128,3,Brown Swiss,Yes,13.8,57.6,38.82,2272.0,4.73,27.5,4.2
COW_2129,5,Holstein,Yes,31.1,48.4,38.91,1537.0,5.75,25.8,25.3
COW_2130,3,Guernsey,No,15.8,41.7,39.74,1209.0,6.65,16.0,51.5
COW_2131,11,Holstein,Yes,28.7,59.3,39.25,1295.0,5.9,16.4,44.3
COW_2132,10,Holstein,No,34.5,85.2,39.3,1225.0,6.7,23.8,67.3
COW_2133,3,Holstein,No,23.7,51.9,39.32,1608.0,6.23,28.7,46.9
COW_2134,10,Holstein,Yes,24.0,50.3,39.31,1873.0,6.49,25.8,57.0
COW_2135,7,Holstein,Yes,22.0,88.5,38.97,1997.0,5.78,18.8,39.4
COW_2136,2,Holstein,Yes,18.5,41.3,38.72,1214.0,5.14,29.9,29.6
COW_2137,5,Holstein,Yes,22.4,79.3,38.97,1542.0,4.81,22.3,17.4
COW_2138,2,Guernsey,Yes,25.7,56.1,38.87,2182.0,5.95,28.6,40.3
COW_2139,7,Holstein,Yes,35.6,41.9,39.1,1377.0,6.13,30.5,43.3
COW_2140,5,Holstein,Yes,34.4,85.9,38.97,1600.0,6.08,26.7,50.6
COW_2141,4,Jersey,Yes,32.4,47.0,38.86,1132.0,6.0,33.9,35.0
COW_2142,4,Holstein,Yes,33.1,67.6,39.05,2025.0,5.59,24.5,40.8
COW_2143,10,Holstein,Yes,22.2,53.7,38.99,1082.0,5.13,25.5,33.8
COW_2144,7,Jersey,Yes,27.1,43.3,38.52,1186.0,5.62,27.2,30.4
COW_2145,10,Guernsey,Yes,33.3,42.5,39.02,2039.0,5.85,18.9,37.5
COW_2146,6,Jersey,No,20.2,45.8,39.08,2157.0,5.74,22.2,58.3
COW_2147,3,Jersey,Yes,35.0,43.6,39.2,1611.0,5.79,24.5,30.2
COW_2148,9,Jersey,No,20.8,78.0,39.68,1509.0,6.18,22.3,49.0
COW_2149,6,Guernsey,Yes,25.6,64.3,39.19,1791.0,6.11,24.8,51.1
COW_2150,3,Holstein,Yes,28.5,57.1,38.57,1938.0,5.24,19.5,25.7
COW_2151,5,Holstein,Yes,34.7,60.9,39.06,1541.0,5.23,19.7,43.0
COW_2152,10,Holstein,Yes,16.4,86.4,39.03,1492.0,5.73,31.1,36.5
COW_2153,5,Holstein,Yes,29.4,85.5,39.34,1146.0,5.66,15.3,27.4
COW_2154,5,Jersey,Yes,23.5,75.8,39.18,1838.0,5.7,30.0,26.3
COW_2155,3,Holstein,Yes,17.0,84.2,38.82,1899.0,4.96,27.0,3.2
COW_2156,7,Holstein,Yes,30.2,56.0,38.83,1604.0,5.71,27.6,24.9
COW_2157,3,Holstein,Yes,24.4,59.1,39.0,1421.0,4.86,35.4,20.6
COW_2158,8,Jersey,No,27.2,70.7,39.42,1157.0,6.42,21.6,59.0
COW_2159,4,Holstein,Yes,18.4,71.2,38.82,2096.0,5.36,31.7,22.5
COW_2160,4,Jersey,Yes,22.5,64.1,38.87,1908.0,5.9,25.3,39.2
COW_2161,6,Holstein,Yes,26.1,60.0,39.06,1659.0,5.71,26.4,30.6
COW_2162,4,Holstein,No,20.5,89.3,39.08,1510.0,5.43,24.2,37.7
COW_2163,3,Holstein,No,15.2,81.1,38.97,1421.0,5.87,29.9,27.3
COW_2164,11,Holstein,Yes,35.0,61.7,38.88,2045.0,5.5,22.5,32.9
COW_2165,10,Jersey,No,23.3,76.4,39.6,1166.0,7.23,14.5,91.9
COW_2166,3,Guernsey,Yes,29.1,53.5,39.16,1735.0,6.24,25.3,41.8
COW_2167,3,Holstein,Yes,20.7,45.0,38.53,1990.0,5.53,29.2,16.4
COW_2168,9,Holstein,No,19.2,57.6,39.41,1390.0,6.67,14.7,54.4
COW_2169,10,Holstein,No,20.6,60.1,38.96,1234.0,6.53,24.7,37.0
COW_2170,8,Jersey,Yes,20.6,40.8,38.47,1494.0,5.53,21.3,14.7
COW_2171,4,Jersey,No,24.1,80.7,39.4,1969.0,5.82,27.9,47.5
COW_2172,10,Holstein,Yes,24.1,58.0,39.05,1341.0,6.18,15.5,44.3
COW_2173,4,Holstein,No,22.9,69.0,39.34,1250.0,6.69,29.8,71.5
COW_2174,6,Jersey,Yes,13.5,43.7,38.96,1434.0,5.76,26.2,22.2
COW_2175,10,Holstein,Yes,22.9,48.7,39.24,1309.0,5.92,21.8,29.7
COW_2176,4,Holstein,Yes,14.4,84.5,38.64,1520.0,5.39,25.7,22.9
COW_2177,8,Holstein,Yes,13.3,70.4,38.76,2372.0,5.73,30.0,25.4
COW_2178,2,Holstein,Yes,34.2,87.5,38.88,1917.0,5.45,30.5,31.3
COW_2179,5,Guernsey,Yes,25.7,89.9,39.06,1573.0,5.61,25.3,22.9
COW_2180,5,Brown Swiss,Yes,27.1,58.6,39.21,2105.0,5.41,18.8,26.0
COW_2181,8,Holstein,Yes,20.4,54.9,38.84,1648.0,5.31,19.7,34.9
COW_2182,9,Holstein,Yes,33.6,82.9,39.17,2200.0,5.83,27.9,32.9
COW_2183,2,Holstein,Yes,26.6,89.9,38.89,2454.0,5.96,31.2,36.4
COW_2184,6,Holstein,Yes,30.0,71.5,39.06,2042.0,5.87,31.7,32.5
COW_2185,8,Holstein,Yes,19.6,79.8,38.7,1818.0,5.43,28.0,28.4
COW_2186,5,Holstein,No,35.0,79.1,39.39,1588.0,6.37,26.1,68.7
COW_2187,5,Holstein,No,31.3,57.8,39.54,1288.0,6.74,28.3,79.8
COW_2188,5,Holstein,Yes,32.2,68.7,38.93,1088.0,5.43,32.5,17.8
COW_2189,7,Holstein,Yes,14.5,81.7,38.78,1658.0,5.03,34.1,6.9
COW_2190,8,Holstein,Yes,17.0,74.4,38.57,1549.0,5.34,24.2,3.6
COW_2191,3,Holstein,Yes,17.4,41.1,38.78,1525.0,5.8,32.0,28.8
COW_2192,6,Holstein,Yes,17.0,56.8,38.84,2535.0,4.81,30.8,15.3
COW_2193,5,Brown Swiss,No,32.2,47.2,39.47,1839.0,6.18,26.4,51.1
COW_2194,4,Holstein,Yes,10.8,51.6,38.65,2135.0,4.74,36.9,5.5
COW_2195,8,Holstein,Yes,12.0,85.3,38.85,2173.0,4.57,30.3,8.9
COW_2196,7,Guernsey,Yes,17.1,41.8,38.89,1161.0,5.35,27.6,10.6
COW_2197,8,Brown Swiss,No,15.2,51.0,39.42,1696.0,6.36,18.1,54.9
COW_2198,6,Holstein,Yes,16.0,55.5,38.66,2199.0,5.23,26.4,18.7
COW_2199,7,Jersey,Yes,30.7,70.8,39.15,829.0,6.69,24.4,60.9
COW_2200,6,Holstein,Yes,24.6,66.7,38.81,2036.0,5.55,28.4,23.7
COW_2201,8,Holstein,Yes,10.2,50.9,39.04,1351.0,5.04,29.9,17.6
COW_2202,3,Holstein,Yes,21.2,48.2,38.82,1147.0,5.27,34.1,12.0
COW_2203,6,Jersey,Yes,20.6,51.8,38.87,2337.0,5.54,32.8,17.9
COW_2204,7,Jersey,No,13.0,65.1,39.12,1321.0,5.95,25.1,38.1
COW_2205,7,Holstein,Yes,27.6,53.6,38.86,1421.0,6.03,21.1,37.2
COW_2206,6,Holstein,Yes,28.3,87.4,39.27,2055.0,5.65,28.2,33.4
COW_2207,11,Holstein,Yes,28.7,63.2,39.12,1562.0,5.83,37.0,40.4
COW_2208,8,Holstein,Yes,28.9,42.9,39.29,1510.0,6.18,25.8,44.7
COW_2209,11,Holstein,Yes,10.0,76.5,38.77,1608.0,5.62,24.2,35.3
COW_2210,9,Jersey,Yes,34.8,56.4,39.26,1703.0,5.93,27.2,52.0
COW_2211,8,Jersey,Yes,31.2,72.7,39.28,1386.0,6.85,25.4,61.6
COW_2212,6,Jersey,No,33.5,54.0,39.05,1546.0,6.82,26.2,55.4
COW_2213,2,Guernsey,Yes,10.4,68.5,38.68,1649.0,5.72,35.4,23.2
COW_2214,6,Holstein,Yes,34.3,78.6,39.0,1664.0,5.85,25.9,47.5
COW_2215,11,Jersey,No,31.1,86.4,39.27,1439.0,6.46,27.1,71.7
COW_2216,3,Holstein,Yes,31.8,53.1,39.14,2213.0,5.73,25.9,47.2
COW_2217,6,Holstein,Yes,12.4,56.7,38.72,1724.0,5.25,36.8,19.8
COW_2218,6,Holstein,Yes,29.2,63.2,39.1,1602.0,5.15,31.7,28.0
COW_2219,3,Holstein,Yes,35.0,86.4,39.21,1816.0,5.48,31.3,26.7
COW_2220,6,Holstein,No,27.6,85.1,39.17,1855.0,6.54,27.9,45.5
COW_2221,5,Holstein,Yes,24.8,44.5,38.65,1334.0,5.96,38.1,32.1
COW_2222,2,Jersey,Yes,34.6,46.6,38.81,1855.0,5.24,33.5,16.6
COW_2223,4,Holstein,Yes,21.5,64.8,39.12,869.0,5.49,22.1,31.1
COW_2224,2,Holstein,Yes,25.6,45.3,38.85,1708.0,5.55,28.8,22.3
COW_2225,6,Brown Swiss,Yes,22.4,57.3,39.3,2002.0,6.13,24.0,42.6
COW_2226,5,Holstein,Yes,34.3,47.4,39.21,1365.0,5.92,34.8,48.6
COW_2227,8,Holstein,No,12.0,71.8,38.76,1735.0,5.75,32.1,38.7
COW_2228,6,Holstein,No,23.0,87.5,39.23,1379.0,6.08,33.6,49.6
COW_2229,11,Holstein,Yes,27.9,89.8,39.1,1375.0,5.52,21.6,38.1
COW_2230,5,Holstein,Yes,30.6,58.8,39.21,1983.0,5.8,31.1,35.9
COW_2231,3,Holstein,No,25.2,70.0,39.73,1073.0,6.73,15.6,66.1
COW_2232,5,Holstein,Yes,33.6,82.8,39.16,1783.0,5.47,17.6,38.9
COW_2233,3,Holstein,Yes,34.5,45.9,39.2,1696.0,6.21,22.7,44.4
COW_2234,9,Holstein,Yes,11.7,74.5,38.94,1514.0,5.47,36.0,13.5
COW_2235,4,Holstein,No,20.5,60.4,39.07,1682.0,6.12,20.1,43.2
COW_2236,10,Holstein,No,10.6,50.3,38.95,1280.0,5.93,24.2,46.4
COW_2237,5,Jersey,Yes,18.6,60.1,38.96,1916.0,5.13,32.8,21.2
COW_2238,7,Holstein,Yes,24.0,43.8,39.06,1252.0,5.85,30.4,27.9
COW_2239,11,Holstein,Yes,33.7,74.8,39.12,1376.0,6.26,33.2,55.4
COW_2240,6,Jersey,Yes,32.0,52.6,39.26,1571.0,5.65,25.4,39.2
COW_2241,11,Holstein,Yes,13.3,55.6,38.98,2234.0,5.02,25.2,22.4
COW_2242,2,Holstein,No,12.4,46.1,38.91,1657.0,5.94,19.4,46.2
COW_2243,10,Holstein,Yes,25.3,83.2,39.28,1961.0,6.29,23.4,41.7
COW_2244,2,Guernsey,No,23.8,64.7,39.29,1612.0,6.38,17.7,60.8
COW_2245,9,Jersey,Yes,16.9,68.6,38.91,1868.0,5.51,16.5,42.1
COW_2246,10,Holstein,Yes,33.4,68.5,39.36,1447.0,6.36,33.4,52.8
COW_2247,10,Jersey,Yes,34.1,60.5,39.09,1957.0,6.01,25.3,42.5
COW_2248,2,Holstein,Yes,20.5,49.6,39.01,1772.0,4.56,43.7,12.5
COW_2249,3,Holstein,Yes,33.1,77.3,38.83,1132.0,5.8,22.0,28.4
COW_2250,2,Holstein,No,20.0,46.4,38.7,1655.0,6.17,24.1,29.8
COW_2251,11,Holstein,No,29.2,45.2,39.61,1322.0,6.6,16.5,79.2
COW_2252,3,Jersey,Yes,22.4,75.5,38.86,1285.0,4.82,24.9,10.3
COW_2253,11,Holstein,Yes,13.2,50.4,38.82,1425.0,4.92,31.0,36.9
COW_2254,9,Holstein,No,34.1,55.3,39.04,1147.0,6.27,26.3,53.7
COW_2255,6,Guernsey,Yes,21.8,63.8,38.9,2085.0,5.66,32.1,22.4
COW_2256,8,Holstein,Yes,29.1,62.5,38.7,2352.0,5.56,34.0,30.4
COW_2257,3,Holstein,Yes,19.5,75.4,39.05,1623.0,6.1,31.7,35.4
COW_2258,9,Holstein,No,10.5,71.2,39.09,1763.0,6.27,19.6,42.0
COW_2259,7,Jersey,Yes,12.6,72.2,38.99,1944.0,5.95,24.1,26.1
COW_2260,9,Jersey,Yes,22.9,75.7,38.92,2099.0,6.33,25.3,39.8
COW_2261,2,Holstein,No,27.9,54.6,39.32,1396.0,5.93,41.2,44.6
COW_2262,2,Jersey,Yes,18.7,56.1,38.68,1836.0,5.07,33.4,5.5
COW_2263,8,Holstein,Yes,28.1,61.9,39.1,1592.0,5.49,26.7,36.1
COW_2264,9,Jersey,Yes,28.2,55.4,39.06,1786.0,5.49,30.4,24.7
COW_2265,4,Holstein,No,28.3,89.2,39.17,2165.0,6.55,19.8,58.6
COW_2266,6,Holstein,Yes,22.8,80.7,39.01,1805.0,5.42,28.7,22.4
COW_2267,2,Guernsey,No,33.8,48.2,39.11,1207.0,6.83,27.1,62.0
COW_2268,8,Holstein,Yes,22.7,40.3,38.88,1258.0,5.85,25.0,35.6
COW_2269,6,Holstein,Yes,21.7,42.1,39.26,2158.0,5.42,22.4,28.4
COW_2270,9,Holstein,No,15.2,52.2,39.2,1386.0,5.6,25.2,36.7
COW_2271,9,Brown Swiss,Yes,18.0,45.7,39.41,1844.0,6.12,23.4,46.7
COW_2272,10,Holstein,Yes,11.1,66.7,38.69,1632.0,4.8,20.8,2.2
COW_2273,8,Holstein,Yes,26.5,82.9,39.13,1207.0,5.94,22.0,45.1
COW_2274,2,Holstein,Yes,16.5,76.8,38.71,2215.0,5.21,21.4,1.1
COW_2275,4,Holstein,Yes,17.9,50.8,38.77,1636.0,5.27,21.3,12.3
COW_2276,9,Holstein,Yes,30.0,60.0,38.82,1897.0,5.57,20.6,25.3
COW_2277,4,Jersey,Yes,18.5,65.4,38.61,2081.0,5.13,34.0,10.5
COW_2278,9,Brown Swiss,No,16.3,80.5,39.27,1688.0,6.03,30.7,55.6
COW_2279,2,Holstein,Yes,14.4,82.0,38.62,1766.0,5.0,19.5,12.7
COW_2280,6,Holstein,No,30.1,85.5,39.1,1708.0,6.3,30.7,61.9
COW_2281,5,Holstein,Yes,13.4,65.5,39.02,1410.0,5.71,20.4,32.7
COW_2282,6,Holstein,Yes,21.8,74.7,38.69,980.0,5.27,33.3,9.2
COW_2283,9,Guernsey,Yes,23.2,45.6,39.07,2002.0,5.59,28.1,26.7
COW_2284,11,Holstein,Yes,27.9,68.3,38.91,1779.0,6.0,29.6,35.7
COW_2285,5,Holstein,Yes,26.5,52.4,38.87,1523.0,6.03,20.3,34.8
COW_2286,5,Jersey,No,31.1,61.6,39.22,1118.0,6.29,15.6,41.5
COW_2287,4,Holstein,No,11.2,71.7,38.97,966.0,6.26,21.0,38.3
COW_2288,8,Holstein,No,17.7,52.8,39.01,1637.0,5.73,27.1,44.8
COW_2289,4,Holstein,Yes,17.3,42.6,38.63,2537.0,4.8,40.0,14.0
COW_2290,4,Jersey,No,13.8,40.5,38.94,1674.0,5.8,20.9,29.8
COW_2291,11,Guernsey,Yes,17.5,41.1,39.3,1552.0,5.48,25.1,33.4
COW_2292,6,Holstein,Yes,18.1,40.4,38.59,1843.0,5.19,23.8,16.8
COW_2293,6,Brown Swiss,No,23.6,45.5,39.47,2140.0,6.58,23.1,62.5
COW_2294,7,Holstein,Yes,27.3,52.0,39.07,1994.0,5.98,16.2,29.8
COW_2295,9,Holstein,Yes,19.9,51.1,39.11,1459.0,5.38,35.4,17.8
COW_2296,11,Holstein,Yes,28.7,89.3,39.77,1487.0,6.26,23.2,58.4
COW_2297,7,Holstein,Yes,18.7,55.3,38.96,2019.0,5.21,33.8,15.0
COW_2298,2,Holstein,Yes,17.5,46.4,38.81,1538.0,4.69,28.0,5.2
COW_2299,9,Holstein,Yes,24.1,67.3,38.74,2009.0,5.55,27.6,33.5
COW_2300,9,Holstein,No,10.6,82.9,39.02,1300.0,6.18,29.5,52.9
COW_2301,10,Holstein,Yes,12.1,73.9,39.04,1195.0,5.69,26.8,31.8
COW_2302,10,Holstein,Yes,20.9,54.8,38.54,1881.0,5.28,29.0,16.5
COW_2303,3,Jersey,Yes,34.5,68.1,39.01,1736.0,5.32,22.6,18.8
COW_2304,3,Holstein,Yes,28.8,75.7,38.58,1777.0,5.31,24.1,29.6
COW_2305,4,Holstein,Yes,12.3,76.4,39.01,1541.0,5.18,22.0,18.8
COW_2306,2,Holstein,Yes,32.0,73.3,38.94,1497.0,5.29,22.3,30.5
COW_2307,5,Holstein,No,29.0,83.5,39.24,1880.0,6.34,29.7,49.6
COW_2308,5,Guernsey,No,25.9,83.5,39.05,1717.0,6.34,33.2,48.8
COW_2309,10,Holstein,No,31.3,68.9,38.98,1217.0,6.54,17.6,50.5
COW_2310,10,Holstein,No,20.5,61.5,39.3,984.0,5.93,26.8,38.9
COW_2311,10,Jersey,Yes,15.8,72.1,39.09,1459.0,5.27,25.4,23.7
COW_2312,11,Holstein,No,23.3,80.9,39.24,1529.0,6.6,29.6,55.0
COW_2313,8,Holstein,Yes,24.3,40.3,39.16,1445.0,6.03,26.1,39.7
COW_2314,3,Holstein,Yes,24.0,89.6,38.9,1485.0,5.69,26.4,27.6
COW_2315,11,Guernsey,Yes,24.7,49.1,39.42,1248.0,7.06,18.9,71.5
COW_2316,6,Holstein,Yes,34.7,63.5,39.31,1533.0,6.18,16.7,52.1
COW_2317,5,Holstein,Yes,33.5,83.6,39.45,1649.0,6.52,25.7,66.6
COW_2318,9,Holstein,No,32.8,51.3,39.59,1408.0,6.54,23.7,63.4
COW_2319,3,Holstein,Yes,30.8,63.8,39.05,1744.0,5.27,28.3,40.5
COW_2320,7,Holstein,Yes,34.5,46.6,38.93,1680.0,5.71,23.6,25.0
COW_2321,6,Holstein,Yes,12.6,59.8,38.87,1539.0,5.67,25.4,29.3
COW_2322,3,Holstein,Yes,16.9,48.9,38.62,2278.0,5.14,33.7,10.3
COW_2323,11,Guernsey,Yes,22.9,58.2,39.13,1941.0,6.22,30.9,35.2
COW_2324,2,Jersey,Yes,32.0,58.7,38.88,2285.0,5.88,19.1,38.7
COW_2325,9,Holstein,Yes,23.1,89.7,39.31,1790.0,5.48,21.5,53.8
COW_2326,3,Jersey,Yes,29.4,89.7,38.82,1627.0,5.52,19.8,25.4
COW_2327,8,Holstein,No,13.6,45.7,38.95,1346.0,5.95,26.3,39.7
COW_2328,10,Holstein,Yes,16.6,76.3,38.67,2175.0,5.15,32.6,28.8
COW_2329,10,Holstein,Yes,29.0,42.6,39.17,1378.0,6.0,23.9,42.5
COW_2330,9,Jersey,Yes,14.3,41.5,38.94,2023.0,5.8,23.0,28.7
COW_2331,11,Jersey,Yes,19.1,45.3,39.28,1415.0,5.59,23.9,45.9
COW_2332,10,Holstein,No,16.9,88.3,38.99,1676.0,6.07,35.4,50.8
COW_2333,3,Guernsey,Yes,19.1,87.0,38.65,1495.0,5.49,35.5,13.9
COW_2334,7,Holstein,Yes,28.4,49.7,39.08,1887.0,5.76,28.8,39.3
COW_2335,5,Guernsey,No,19.6,48.1,38.99,1224.0,5.98,26.6,41.8
COW_2336,5,Brown Swiss,Yes,24.4,52.0,38.88,1888.0,4.8,27.1,21.7
COW_2337,6,Holstein,Yes,12.6,65.8,39.05,1630.0,5.37,21.3,39.4
COW_2338,4,Jersey,Yes,30.9,68.5,39.01,1784.0,5.62,21.0,21.5
COW_2339,2,Holstein,No,19.6,51.1,39.19,1592.0,5.95,23.4,35.6
COW_2340,9,Holstein,No,26.9,77.8,39.11,1344.0,6.12,18.5,55.7
COW_2341,6,Holstein,Yes,28.9,55.5,39.15,1677.0,5.98,22.0,41.3
COW_2342,4,Holstein,Yes,15.5,86.1,38.6,1543.0,4.92,28.5,6.6
COW_2343,11,Guernsey,Yes,33.0,72.8,39.34,1191.0,6.62,23.1,54.4
COW_2344,8,Jersey,No,26.0,61.8,39.45,1313.0,6.32,19.4,67.8
COW_2345,8,Holstein,No,21.1,79.5,39.1,1397.0,6.41,25.9,53.6
COW_2346,2,Jersey,Yes,14.7,80.9,38.68,1471.0,5.13,26.8,14.9
COW_2347,10,Brown Swiss,No,34.5,54.5,39.35,1767.0,6.44,24.2,57.1
COW_2348,3,Holstein,Yes,29.6,57.0,38.99,1598.0,5.71,22.3,29.1
COW_2349,6,Brown Swiss,Yes,15.4,86.8,38.68,1830.0,5.0,32.9,7.1
COW_2350,6,Holstein,Yes,18.8,48.2,38.99,1311.0,5.59,24.2,18.0
COW_2351,9,Jersey,Yes,31.1,42.1,39.11,2399.0,5.76,34.3,31.9
COW_2352,9,Holstein,No,28.1,62.7,39.23,2181.0,6.42,21.9,61.1
COW_2353,8,Holstein,Yes,29.9,80.1,38.81,1476.0,5.49,26.1,28.1
COW_2354,8,Holstein,Yes,21.5,78.6,38.64,2277.0,5.35,31.0,26.3
COW_2355,7,Holstein,No,28.6,86.0,39.36,1404.0,6.63,26.0,73.8
COW_2356,7,Holstein,No,20.0,66.7,38.82,2217.0,5.55,30.4,33.9
COW_2357,10,Holstein,Yes,15.5,45.0,38.82,1974.0,5.18,37.9,13.4
COW_2358,7,Holstein,Yes,26.4,69.4,39.22,1707.0,5.55,29.0,40.8
COW_2359,3,Guernsey,Yes,35.4,78.9,38.75,924.0,5.26,27.6,18.3
COW_2360,3,Holstein,Yes,18.1,44.7,38.55,1628.0,4.73,26.5,7.3
COW_2361,6,Holstein,No,22.0,48.6,39.34,1680.0,6.01,25.0,38.0
COW_2362,5,Holstein,No,27.5,40.6,39.52,1535.0,6.6,29.9,57.4
COW_2363,3,Holstein,Yes,24.1,69.7,38.88,1290.0,5.49,18.8,32.2
COW_2364,4,Jersey,Yes,31.9,84.3,39.04,1443.0,5.77,21.6,36.3
COW_2365,8,Jersey,Yes,29.8,73.5,39.13,1824.0,6.07,24.1,38.9
COW_2366,9,Holstein,No,11.5,89.1,39.26,1108.0,6.21,19.8,57.0
COW_2367,7,Holstein,Yes,36.0,43.2,39.22,1783.0,5.44,24.3,24.0
COW_2368,6,Jersey,Yes,29.6,85.2,39.0,2130.0,5.44,35.5,37.4
COW_2369,2,Holstein,Yes,32.5,80.7,38.98,1876.0,5.82,25.0,21.2
COW_2370,9,Jersey,Yes,26.9,55.7,39.23,1709.0,6.27,26.7,44.9
COW_2371,4,Holstein,Yes,32.3,88.7,39.01,1090.0,5.28,18.5,17.7
COW_2372,7,Jersey,Yes,12.9,54.4,38.95,1538.0,5.49,21.7,11.6
COW_2373,4,Holstein,No,19.0,84.5,39.22,2250.0,5.32,29.2,36.8
COW_2374,8,Holstein,No,32.8,84.0,39.02,1330.0,6.65,31.3,49.9
COW_2375,8,Brown Swiss,No,15.2,77.9,39.01,2056.0,5.88,26.3,40.0
COW_2376,10,Holstein,Yes,12.0,68.2,38.92,1627.0,5.29,26.3,13.9
COW_2377,6,Holstein,Yes,30.5,46.0,39.24,1461.0,6.13,26.3,46.2
COW_2378,9,Holstein,Yes,31.7,66.6,39.09,1904.0,6.0,13.2,35.9
COW_2379,11,Holstein,Yes,14.2,57.8,39.14,1847.0,5.12,28.7,16.1
COW_2380,11,Holstein,No,32.2,79.6,39.18,1542.0,6.93,17.7,65.7
COW_2381,9,Holstein,Yes,27.9,77.9,39.12,1451.0,5.72,30.7,25.9
COW_2382,2,Holstein,Yes,23.5,85.5,38.89,1350.0,5.74,15.0,23.6
COW_2383,6,Holstein,No,31.6,40.7,39.41,1232.0,6.28,20.4,53.4
COW_2384,4,Jersey,No,20.9,80.5,39.34,1286.0,6.22,22.3,64.8
COW_2385,2,Holstein,Yes,15.0,86.9,38.99,1855.0,5.21,24.8,0.7
COW_2386,5,Holstein,Yes,17.4,79.5,38.7,2339.0,5.07,27.0,8.1
COW_2387,9,Jersey,Yes,23.1,46.5,39.16,1536.0,6.67,27.7,50.6
COW_2388,4,Holstein,Yes,23.8,44.1,39.01,1906.0,5.57,26.4,26.0
COW_2389,11,Holstein,Yes,30.9,41.0,39.1,1711.0,5.74,20.8,39.0
COW_2390,3,Holstein,Yes,30.6,71.4,39.08,1373.0,5.87,31.9,34.6
COW_2391,10,Holstein,No,25.1,71.5,39.55,1345.0,7.33,22.3,69.7
COW_2392,11,Holstein,Yes,30.3,89.3,39.71,1487.0,6.52,24.0,64.1
COW_2393,6,Holstein,Yes,15.0,59.9,38.69,2215.0,4.85,23.8,7.3
COW_2394,8,Holstein,Yes,11.3,56.6,39.12,1254.0,6.26,12.3,43.1
COW_2395,3,Holstein,Yes,32.7,71.2,38.75,1079.0,5.29,22.6,24.0
COW_2396,10,Holstein,No,12.0,81.3,39.4,1462.0,6.78,17.7,61.9
COW_2397,10,Holstein,Yes,16.4,86.8,38.83,1985.0,5.19,24.6,11.6
COW_2398,5,Holstein,Yes,28.1,80.2,39.02,1652.0,6.08,21.8,33.7
COW_2399,5,Jersey,Yes,20.6,61.3,38.74,1915.0,4.92,29.4,17.0
COW_2400,7,Holstein,No,32.8,71.7,39.2,1738.0,6.54,27.1,61.0
COW_2401,11,Holstein,Yes,17.7,82.8,38.89,1531.0,5.66,31.4,29.3
COW_2402,11,Holstein,No,10.3,64.5,39.26,1380.0,6.4,26.6,57.3
COW_2403,11,Holstein,Yes,17.8,50.8,39.11,1776.0,5.48,21.9,31.9
COW_2404,7,Holstein,Yes,25.0,48.5,39.14,1320.0,5.77,26.9,34.5
COW_2405,2,Holstein,Yes,19.8,40.0,38.79,1792.0,5.5,36.7,17.8
COW_2406,10,Guernsey,No,23.9,75.9,39.15,1463.0,6.55,15.8,55.2
COW_2407,3,Holstein,No,32.8,45.6,39.25,1997.0,6.31,29.7,61.6
COW_2408,6,Brown Swiss,Yes,33.7,52.2,39.38,1549.0,5.93,20.3,39.0
COW_2409,10,Holstein,Yes,16.9,54.9,38.95,1928.0,5.48,29.7,13.9
COW_2410,5,Holstein,Yes,22.0,68.0,38.8,2261.0,5.31,31.2,6.9
COW_2411,4,Holstein,Yes,24.3,59.9,39.02,1490.0,4.78,28.2,18.5
COW_2412,8,Holstein,Yes,34.7,73.7,39.24,2155.0,5.7,37.4,45.8
COW_2413,7,Holstein,No,36.0,42.8,39.18,1944.0,6.5,21.1,68.3
COW_2414,9,Holstein,No,16.1,46.2,39.05,1606.0,6.16,16.7,40.1
COW_2415,4,Holstein,Yes,28.9,65.0,39.11,1392.0,6.15,25.9,55.7
COW_2416,6,Guernsey,Yes,19.8,56.8,38.81,2531.0,5.26,27.8,12.1
COW_2417,11,Jersey,No,10.2,54.8,39.28,1751.0,6.05,26.1,56.3
